policy,slowtrack_load_profile,frontend_profile,scenario_profile,module,n,mean_ms,median_ms,p25_ms,p75_ms,p95_ms,min_ms,max_ms
slowtrack_only,expanded_memory,local_browser,chat_only,slowtrack_tts_ms,4000,865.618,894.83,826.42,949.463,1023.448,469.916,1176.526
slowtrack_only,expanded_memory,local_browser,donation_mix,donation_emotion_motion_ms,1763,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,expanded_memory,local_browser,donation_mix,donation_readout_tts_ms,1763,465.649,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,expanded_memory,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.54,49.804,40.748,61.871,77.574,20.515,89.351
slowtrack_only,expanded_memory,local_browser,donation_mix,slowtrack_llm_ms,4000,2362.66,2370.079,2240.664,2493.133,2672.332,1749.513,3037.066
slowtrack_only,expanded_memory,local_browser,donation_mix,slowtrack_tts_ms,4000,864.497,895.223,823.287,947.016,1025.862,495.674,1207.602
slowtrack_only,heavy_context,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.647,3.479,2.465,4.812,6.516,0.055,7.865
slowtrack_only,heavy_context,backend_ready,chat_only,slowtrack_llm_ms,4000,3553.345,3559.62,3361.703,3749.168,4012.199,2633.125,4575.569
slowtrack_only,heavy_context,backend_ready,chat_only,slowtrack_tts_ms,4000,980.437,1014.845,933.411,1077.94,1169.53,566.199,1323.512
slowtrack_only,heavy_context,backend_ready,donation_mix,donation_emotion_motion_ms,1799,0.013,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,heavy_context,backend_ready,donation_mix,donation_readout_tts_ms,1799,466.748,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,heavy_context,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.666,3.51,2.438,4.852,6.602,0.081,7.941
slowtrack_only,heavy_context,backend_ready,donation_mix,slowtrack_llm_ms,4000,3545.084,3560.374,3356.677,3745.447,4017.523,2536.532,4493.913
slowtrack_only,heavy_context,backend_ready,donation_mix,slowtrack_tts_ms,4000,982.665,1017.62,937.473,1080.272,1165.01,530.229,1306.44
slowtrack_only,heavy_context,capture_stress,chat_only,frontend_audio_overhead_ms,4000,170.635,165.877,139.673,200.968,244.056,82.32,278.086
slowtrack_only,heavy_context,capture_stress,chat_only,slowtrack_llm_ms,4000,3552.984,3561.153,3364.932,3749.532,4016.333,2400.834,4746.437
slowtrack_only,heavy_context,capture_stress,chat_only,slowtrack_tts_ms,4000,980.853,1017.052,938.237,1078.807,1160.904,556.489,1325.203
slowtrack_only,heavy_context,capture_stress,donation_mix,donation_emotion_motion_ms,1762,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,heavy_context,capture_stress,donation_mix,donation_readout_tts_ms,1762,466.02,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,heavy_context,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,170.646,166.119,141.3,199.377,243.004,80.575,278.49
slowtrack_only,heavy_context,capture_stress,donation_mix,slowtrack_llm_ms,4000,3553.114,3563.045,3366.404,3752.658,4015.757,2634.661,4660.587
slowtrack_only,heavy_context,capture_stress,donation_mix,slowtrack_tts_ms,4000,985.058,1019.368,939.842,1078.141,1164.225,544.428,1314.369
slowtrack_only,heavy_context,local_browser,chat_only,frontend_audio_overhead_ms,4000,51.611,50.533,40.946,61.674,77.125,20.675,89.103
slowtrack_only,heavy_context,local_browser,chat_only,slowtrack_llm_ms,4000,3553.657,3559.607,3360.926,3753.658,4020.467,2522.215,4510.852
slowtrack_only,heavy_context,local_browser,chat_only,slowtrack_tts_ms,4000,980.77,1016.315,936.898,1078.525,1167.244,567.339,1322.55
slowtrack_only,heavy_context,local_browser,donation_mix,donation_emotion_motion_ms,1820,0.013,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,heavy_context,local_browser,donation_mix,donation_readout_tts_ms,1820,465.993,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,heavy_context,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.494,50.228,40.809,61.671,76.861,20.489,89.61
slowtrack_only,heavy_context,local_browser,donation_mix,slowtrack_llm_ms,4000,3544.974,3553.489,3358.559,3743.536,4007.456,2416.131,4490.361
slowtrack_only,heavy_context,local_browser,donation_mix,slowtrack_tts_ms,4000,982.794,1017.119,937.399,1079.819,1168.214,555.483,1372.505
slowtrack_only,stress_context,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.696,3.514,2.481,4.909,6.639,0.075,7.928
slowtrack_only,stress_context,backend_ready,chat_only,slowtrack_llm_ms,4000,5034.393,5047.318,4754.491,5330.042,5707.066,3563.266,6521.3
slowtrack_only,stress_context,backend_ready,chat_only,slowtrack_tts_ms,4000,1101.026,1140.999,1053.107,1206.827,1299.451,644.701,1513.876
slowtrack_only,stress_context,backend_ready,donation_mix,donation_emotion_motion_ms,1814,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,stress_context,backend_ready,donation_mix,donation_readout_tts_ms,1814,466.759,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,stress_context,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.668,3.532,2.438,4.848,6.65,0.065,7.922
slowtrack_only,stress_context,backend_ready,donation_mix,slowtrack_llm_ms,4000,5044.283,5049.983,4778.386,5329.506,5708.145,3617.497,6255.319
slowtrack_only,stress_context,backend_ready,donation_mix,slowtrack_tts_ms,4000,1096.526,1133.953,1043.928,1207.182,1300.942,580.27,1506.945
slowtrack_only,stress_context,capture_stress,chat_only,frontend_audio_overhead_ms,4000,170.102,166.387,139.621,198.57,244.687,80.719,278.167
slowtrack_only,stress_context,capture_stress,chat_only,slowtrack_llm_ms,4000,5027.477,5037.591,4761.899,5305.619,5694.767,3620.47,6470.472
slowtrack_only,stress_context,capture_stress,chat_only,slowtrack_tts_ms,4000,1097.854,1139.747,1042.069,1209.101,1302.442,596.91,1496.307
slowtrack_only,stress_context,capture_stress,donation_mix,donation_emotion_motion_ms,1768,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,stress_context,capture_stress,donation_mix,donation_readout_tts_ms,1768,467.173,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,stress_context,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,169.551,165.118,138.459,199.143,245.212,81.297,277.867
slowtrack_only,stress_context,capture_stress,donation_mix,slowtrack_llm_ms,4000,5044.477,5051.041,4774.228,5324.066,5703.194,3683.262,6282.419
slowtrack_only,stress_context,capture_stress,donation_mix,slowtrack_tts_ms,4000,1096.099,1136.292,1046.295,1203.243,1296.226,626.446,1505.885
slowtrack_only,stress_context,local_browser,chat_only,frontend_audio_overhead_ms,4000,51.698,50.156,40.97,62.323,77.247,20.225,88.709
slowtrack_only,stress_context,local_browser,chat_only,slowtrack_llm_ms,4000,5043.981,5058.637,4765.937,5318.827,5726.642,3534.59,6453.79
slowtrack_only,stress_context,local_browser,chat_only,slowtrack_tts_ms,4000,1102.291,1140.604,1056.445,1205.899,1304.17,598.593,1502.631
slowtrack_only,stress_context,local_browser,donation_mix,donation_emotion_motion_ms,1752,0.014,0.013,0.012,0.016,0.019,0.01,0.019
slowtrack_only,stress_context,local_browser,donation_mix,donation_readout_tts_ms,1752,465.401,468.172,432.66,484.856,520.281,427.36,520.281
slowtrack_only,stress_context,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.431,50.293,40.91,61.669,77.198,21.03,88.379
slowtrack_only,stress_context,local_browser,donation_mix,slowtrack_llm_ms,4000,5031.762,5046.869,4761.251,5315.676,5691.943,3275.337,6339.316
slowtrack_only,stress_context,local_browser,donation_mix,slowtrack_tts_ms,4000,1098.644,1137.332,1045.026,1210.712,1309.37,616.503,1477.482
